timestamp,topic,data
1727951795.9933355,/pitch_angle_topic,82.14022827148438
1727951795.9954813,/roll_angle_topic,58.390594482421875
1727951795.9982564,/yaw_angle_topic,302.4563903808594
1727951796.0006492,/pitch_angle_topic,82.24484252929688
1727951796.0049198,/roll_angle_topic,59.792572021484375
1727951796.0075006,/yaw_angle_topic,303.6870422363281
1727951796.0099704,/pitch_angle_topic,82.30935668945312
1727951796.0182295,/roll_angle_topic,61.0589599609375
1727951796.020112,/yaw_angle_topic,305.0271911621094
1727951796.0221863,/pitch_angle_topic,82.36175537109375
1727951796.0313313,/roll_angle_topic,62.20654296875
1727951796.033493,/yaw_angle_topic,306.4261169433594
1727951796.0338423,/motor_positions,"279,55,298"
1727951796.035454,/pitch_angle_topic,82.39651489257812
1727951796.0460103,/roll_angle_topic,63.30322265625
1727951796.0481331,/yaw_angle_topic,307.885009765625
1727951796.049497,/pitch_angle_topic,82.41162109375
1727951796.0592222,/roll_angle_topic,64.33047485351562
1727951796.0608034,/yaw_angle_topic,309.31866455078125
1727951796.0631936,/pitch_angle_topic,82.41363525390625
1727951796.0716174,/roll_angle_topic,65.40386962890625
1727951796.0733736,/yaw_angle_topic,310.46771240234375
1727951796.0757363,/pitch_angle_topic,82.460693359375
1727951796.08398,/roll_angle_topic,66.55523681640625
1727951796.0860565,/yaw_angle_topic,311.524169921875
1727951796.087961,/pitch_angle_topic,82.508544921875
1727951796.0969133,/roll_angle_topic,67.66970825195312
1727951796.0989575,/yaw_angle_topic,312.6402282714844
1727951796.1008627,/pitch_angle_topic,82.50942993164062
1727951796.1108985,/roll_angle_topic,68.7139892578125
1727951796.1129277,/yaw_angle_topic,313.86981201171875
1727951796.1148098,/pitch_angle_topic,82.44357299804688
1727951796.1236424,/roll_angle_topic,69.6627197265625
1727951796.1258028,/yaw_angle_topic,315.35400390625
1727951796.128407,/pitch_angle_topic,82.3253173828125
1727951796.1370964,/roll_angle_topic,70.51962280273438
1727951796.1393266,/yaw_angle_topic,316.8680419921875
1727951796.141459,/pitch_angle_topic,82.23684692382812
1727951796.1503017,/roll_angle_topic,71.31280517578125
1727951796.153028,/yaw_angle_topic,318.97113037109375
1727951796.1555262,/pitch_angle_topic,82.2071533203125
1727951796.1627102,/roll_angle_topic,72.17041015625
1727951796.1652887,/yaw_angle_topic,320.6729431152344
1727951796.1671994,/pitch_angle_topic,82.24111938476562
1727951796.1773036,/roll_angle_topic,73.0867919921875
1727951796.1794806,/yaw_angle_topic,322.1470031738281
1727951796.181814,/pitch_angle_topic,82.31814575195312
1727951796.1889968,/roll_angle_topic,73.95053100585938
1727951796.1915057,/yaw_angle_topic,323.4709167480469
1727951796.1935523,/pitch_angle_topic,82.425048828125
1727951796.202899,/roll_angle_topic,74.83401489257812
1727951796.20409,/motor_positions,"279,69,315"
1727951796.2057002,/yaw_angle_topic,324.69952392578125
1727951796.2080526,/pitch_angle_topic,82.46893310546875
1727951796.2154858,/roll_angle_topic,75.71505737304688
1727951796.2171407,/yaw_angle_topic,326.26531982421875
1727951796.2189472,/pitch_angle_topic,82.46697998046875
1727951796.2289011,/roll_angle_topic,76.57904052734375
1727951796.2310877,/yaw_angle_topic,328.2917785644531
1727951796.2327116,/pitch_angle_topic,82.45925903320312
1727951796.2425847,/roll_angle_topic,77.51541137695312
1727951796.244817,/yaw_angle_topic,330.6230773925781
1727951796.2477138,/pitch_angle_topic,82.5003662109375
1727951796.255024,/roll_angle_topic,78.48147583007812
1727951796.2572672,/yaw_angle_topic,333.1037292480469
1727951796.2593355,/pitch_angle_topic,82.60360717773438
1727951796.2679422,/roll_angle_topic,79.30511474609375
1727951796.2697504,/yaw_angle_topic,335.46258544921875
1727951796.271622,/pitch_angle_topic,82.66070556640625
1727951796.2823386,/roll_angle_topic,79.94308471679688
1727951796.2843812,/yaw_angle_topic,337.136962890625
1727951796.286523,/pitch_angle_topic,82.6748046875
1727951796.294131,/roll_angle_topic,80.51126098632812
1727951796.29645,/yaw_angle_topic,338.4402770996094
1727951796.2982678,/pitch_angle_topic,82.72723388671875
1727951796.3088968,/roll_angle_topic,81.1646728515625
1727951796.3110995,/yaw_angle_topic,339.90570068359375
1727951796.3134258,/pitch_angle_topic,82.8634033203125
1727951796.3213196,/roll_angle_topic,81.97122192382812
1727951796.3241966,/yaw_angle_topic,341.6583251953125
1727951796.3264658,/pitch_angle_topic,82.98654174804688
1727951796.3339055,/roll_angle_topic,83.0489501953125
1727951796.336253,/yaw_angle_topic,343.97747802734375
1727951796.3385534,/pitch_angle_topic,83.09234619140625
1727951796.3476093,/roll_angle_topic,84.205810546875
1727951796.350094,/yaw_angle_topic,346.29058837890625
1727951796.352183,/pitch_angle_topic,83.15289306640625
1727951796.360242,/roll_angle_topic,85.08074951171875
1727951796.3626046,/yaw_angle_topic,348.40814208984375
1727951796.3649833,/pitch_angle_topic,83.08688354492188
1727951796.3719273,/motor_positions,"280,80,338"
1727951796.374156,/roll_angle_topic,85.684326171875
1727951796.376664,/yaw_angle_topic,349.8843994140625
1727951796.3792906,/pitch_angle_topic,83.0009765625
1727951796.3871627,/roll_angle_topic,86.20535278320312
1727951796.3899,/yaw_angle_topic,351.10540771484375
1727951796.3928971,/pitch_angle_topic,83.00180053710938
1727951796.400973,/roll_angle_topic,86.72442626953125
1727951796.4035912,/yaw_angle_topic,352.451171875
1727951796.405634,/pitch_angle_topic,83.07022094726562
1727951796.4137325,/roll_angle_topic,87.37310791015625
1727951796.4155736,/yaw_angle_topic,353.86993408203125
1727951796.4177778,/pitch_angle_topic,83.11642456054688
1727951796.4270878,/roll_angle_topic,88.2225341796875
1727951796.4294991,/yaw_angle_topic,355.6651306152344
1727951796.4316068,/pitch_angle_topic,83.13809204101562
1727951796.4401474,/roll_angle_topic,89.21157836914062
1727951796.441909,/yaw_angle_topic,357.83477783203125
1727951796.445112,/pitch_angle_topic,83.0594482421875
1727951796.4527385,/roll_angle_topic,90.0179443359375
1727951796.4546738,/yaw_angle_topic,0.020145416259765625
1727951796.4569337,/pitch_angle_topic,82.84234619140625
1727951796.4665444,/roll_angle_topic,90.55694580078125
1727951796.4688647,/yaw_angle_topic,2.2686805725097656
1727951796.471423,/pitch_angle_topic,82.56491088867188
1727951796.479313,/roll_angle_topic,90.8917236328125
1727951796.4816372,/yaw_angle_topic,4.405815124511719
1727951796.4838676,/pitch_angle_topic,82.34243774414062
1727951796.4932637,/roll_angle_topic,91.20550537109375
1727951796.4955752,/yaw_angle_topic,5.543315887451172
1727951796.4978,/pitch_angle_topic,82.22137451171875
1727951796.5050502,/roll_angle_topic,91.52090454101562
1727951796.5076888,/yaw_angle_topic,6.764678955078125
1727951796.5101922,/pitch_angle_topic,82.19320678710938
1727951796.5177574,/roll_angle_topic,92.04803466796875
1727951796.519693,/yaw_angle_topic,8.191089630126953
1727951796.5222106,/pitch_angle_topic,82.18014526367188
1727951796.532091,/roll_angle_topic,92.86538696289062
1727951796.5345635,/yaw_angle_topic,9.810821533203125
1727951796.5363486,/pitch_angle_topic,82.13912963867188
1727951796.5413113,/motor_positions,"280,90,2"
1727951796.5456583,/roll_angle_topic,93.641845703125
1727951796.547583,/yaw_angle_topic,11.521419525146484
1727951796.5499632,/pitch_angle_topic,81.91070556640625
1727951796.5579367,/roll_angle_topic,94.25567626953125
1727951796.5610287,/yaw_angle_topic,13.429546356201172
1727951796.5630636,/pitch_angle_topic,81.55328369140625
1727951796.571108,/roll_angle_topic,94.70877075195312
1727951796.573401,/yaw_angle_topic,15.493316650390625
1727951796.5757873,/pitch_angle_topic,81.23812866210938
1727951796.5847347,/roll_angle_topic,95.03350830078125
1727951796.5865047,/yaw_angle_topic,17.492984771728516
1727951796.5887473,/pitch_angle_topic,80.94024658203125
1727951796.5962548,/roll_angle_topic,95.18023681640625
1727951796.5982807,/yaw_angle_topic,19.161502838134766
1727951796.6001525,/pitch_angle_topic,80.82415771484375
1727951796.610075,/roll_angle_topic,95.41384887695312
1727951796.6126683,/yaw_angle_topic,20.70595932006836
1727951796.6145072,/pitch_angle_topic,80.78143310546875
1727951796.6233518,/roll_angle_topic,95.960693359375
1727951796.6265173,/yaw_angle_topic,22.12234878540039
1727951796.628611,/pitch_angle_topic,80.79653930664062
1727951796.6355255,/roll_angle_topic,96.611083984375
1727951796.637254,/yaw_angle_topic,23.548816680908203
1727951796.6390693,/pitch_angle_topic,80.66793823242188
1727951796.649922,/roll_angle_topic,97.1568603515625
1727951796.6519065,/yaw_angle_topic,24.915328979492188
1727951796.653979,/pitch_angle_topic,80.39028930664062
1727951796.6633625,/roll_angle_topic,97.56918334960938
1727951796.6659935,/yaw_angle_topic,26.34408187866211
1727951796.667837,/pitch_angle_topic,80.15292358398438
1727951796.679155,/roll_angle_topic,97.852294921875
1727951796.6810212,/yaw_angle_topic,27.76734161376953
1727951796.6828735,/pitch_angle_topic,80.00985717773438
1727951796.6890354,/roll_angle_topic,98.04165649414062
1727951796.6914315,/yaw_angle_topic,29.202838897705078
1727951796.6935449,/pitch_angle_topic,79.97079467773438
1727951796.701533,/roll_angle_topic,98.23260498046875
1727951796.7030213,/yaw_angle_topic,30.894020080566406
1727951796.7048602,/pitch_angle_topic,79.97509765625
1727951796.7119858,/motor_positions,"279,96,23"
1727951796.7149954,/roll_angle_topic,98.54681396484375
1727951796.7166967,/yaw_angle_topic,32.41926956176758
1727951796.7186484,/pitch_angle_topic,79.97372436523438
1727951796.728926,/roll_angle_topic,98.95932006835938
1727951796.731131,/yaw_angle_topic,33.80642318725586
1727951796.7325366,/pitch_angle_topic,79.83944702148438
1727951796.7413268,/roll_angle_topic,99.37384033203125
1727951796.7432208,/yaw_angle_topic,35.480491638183594
1727951796.7453806,/pitch_angle_topic,79.51821899414062
1727951796.7548153,/roll_angle_topic,99.71392822265625
1727951796.7569175,/yaw_angle_topic,36.938209533691406
1727951796.759281,/pitch_angle_topic,79.2076416015625
1727951796.7676132,/roll_angle_topic,99.9241943359375
1727951796.7695427,/yaw_angle_topic,38.308868408203125
1727951796.771488,/pitch_angle_topic,79.01138305664062
1727951796.7800229,/roll_angle_topic,99.9984130859375
1727951796.781744,/yaw_angle_topic,39.623046875
1727951796.7834742,/pitch_angle_topic,78.90155029296875
1727951796.794524,/roll_angle_topic,100.16796875
1727951796.7961996,/yaw_angle_topic,40.81177520751953
1727951796.7982523,/pitch_angle_topic,78.86407470703125
1727951796.80711,/roll_angle_topic,100.451904296875
1727951796.8091729,/yaw_angle_topic,41.846466064453125
1727951796.8113105,/pitch_angle_topic,78.77487182617188
1727951796.8209026,/roll_angle_topic,100.8433837890625
1727951796.822861,/yaw_angle_topic,43.211639404296875
1727951796.825136,/pitch_angle_topic,78.58123779296875
1727951796.8333848,/roll_angle_topic,101.26925659179688
1727951796.8351998,/yaw_angle_topic,44.47193908691406
1727951796.8373065,/pitch_angle_topic,78.3311767578125
1727951796.846277,/roll_angle_topic,101.6524658203125
1727951796.8484354,/yaw_angle_topic,45.60187530517578
1727951796.8502016,/pitch_angle_topic,78.07476806640625
1727951796.8602867,/roll_angle_topic,101.93154907226562
1727951796.86254,/yaw_angle_topic,46.65747833251953
1727951796.864776,/pitch_angle_topic,77.88763427734375
1727951796.8733985,/roll_angle_topic,102.14031982421875
1727951796.8762536,/yaw_angle_topic,47.76435852050781
1727951796.8782628,/pitch_angle_topic,77.72628784179688
1727951796.880269,/motor_positions,"279,100,41"
1727951796.885686,/roll_angle_topic,102.31057739257812
1727951796.887248,/yaw_angle_topic,48.678077697753906
1727951796.889821,/pitch_angle_topic,77.5941162109375
1727951796.8989198,/roll_angle_topic,99.55908203125
1727951796.9014304,/yaw_angle_topic,47.60896301269531
1727951796.904037,/pitch_angle_topic,77.45068359375
1727951796.9126246,/roll_angle_topic,100.01461791992188
1727951796.915077,/yaw_angle_topic,48.90480041503906
1727951796.9170134,/pitch_angle_topic,77.193359375
1727951796.9257772,/roll_angle_topic,100.48294067382812
1727951796.9276826,/yaw_angle_topic,49.952484130859375
1727951796.9298341,/pitch_angle_topic,76.8905029296875
1727951796.9382162,/roll_angle_topic,100.87747192382812
1727951796.940384,/yaw_angle_topic,50.92192840576172
1727951796.9428866,/pitch_angle_topic,76.60968017578125
1727951796.951044,/roll_angle_topic,101.1319580078125
1727951796.953302,/yaw_angle_topic,51.76641082763672
1727951796.9551973,/pitch_angle_topic,76.39511108398438
1727951796.9649887,/roll_angle_topic,101.31134033203125
1727951796.9666796,/yaw_angle_topic,52.449317932128906
1727951796.9683888,/pitch_angle_topic,76.29330444335938
1727951796.9784071,/roll_angle_topic,98.52532958984375
1727951796.9805653,/yaw_angle_topic,51.450843811035156
1727951796.9823015,/pitch_angle_topic,76.22811889648438
1727951796.992179,/roll_angle_topic,95.79672241210938
1727951796.9941874,/yaw_angle_topic,50.14527893066406
1727951796.9971933,/pitch_angle_topic,76.08193969726562
1727951797.0038261,/roll_angle_topic,93.17779541015625
1727951797.00656,/yaw_angle_topic,48.85070037841797
1727951797.008653,/pitch_angle_topic,75.85311889648438
1727951797.0175285,/roll_angle_topic,90.67727661132812
1727951797.0195649,/yaw_angle_topic,47.54176330566406
1727951797.021449,/pitch_angle_topic,75.5284423828125
1727951797.0307257,/roll_angle_topic,91.19094848632812
1727951797.0332968,/yaw_angle_topic,48.63605499267578
1727951797.0352795,/pitch_angle_topic,75.2091064453125
1727951797.0443628,/roll_angle_topic,88.66168212890625
1727951797.0470674,/motor_positions,"279,98,52"
1727951797.0471444,/yaw_angle_topic,47.48980712890625
1727951797.0491676,/pitch_angle_topic,74.96160888671875
1727951797.0566282,/roll_angle_topic,86.13467407226562
1727951797.059938,/yaw_angle_topic,46.57782745361328
1727951797.0621076,/pitch_angle_topic,74.859619140625
1727951797.0703273,/roll_angle_topic,83.64892578125
1727951797.0727112,/yaw_angle_topic,45.813453674316406
1727951797.074908,/pitch_angle_topic,74.84771728515625
1727951797.0825381,/roll_angle_topic,81.2276611328125
1727951797.0850906,/yaw_angle_topic,44.99400329589844
1727951797.0869007,/pitch_angle_topic,74.81674194335938
1727951797.095949,/roll_angle_topic,78.92474365234375
1727951797.0983045,/yaw_angle_topic,44.45660400390625
1727951797.0999715,/pitch_angle_topic,74.75067138671875
1727951797.110575,/roll_angle_topic,76.71231079101562
1727951797.1130784,/yaw_angle_topic,44.03362274169922
1727951797.1147058,/pitch_angle_topic,74.67031860351562
1727951797.1238153,/roll_angle_topic,74.54019165039062
1727951797.1260955,/yaw_angle_topic,43.469879150390625
1727951797.1283784,/pitch_angle_topic,74.5162353515625
1727951797.1357472,/roll_angle_topic,72.41180419921875
1727951797.1376488,/yaw_angle_topic,42.687591552734375
1727951797.1402795,/pitch_angle_topic,74.337646484375
1727951797.1492908,/roll_angle_topic,70.27297973632812
1727951797.1513987,/yaw_angle_topic,41.839378356933594
1727951797.1533067,/pitch_angle_topic,74.16500854492188
1727951797.162631,/roll_angle_topic,68.10659790039062
1727951797.1649477,/yaw_angle_topic,41.12315368652344
1727951797.1666958,/pitch_angle_topic,74.02926635742188
1727951797.176309,/roll_angle_topic,65.9747314453125
1727951797.1790404,/yaw_angle_topic,40.41748809814453
1727951797.1816194,/pitch_angle_topic,73.94415283203125
1727951797.1887217,/roll_angle_topic,63.93756103515625
1727951797.1919227,/yaw_angle_topic,39.787193298339844
1727951797.1954184,/pitch_angle_topic,73.86953735351562
1727951797.2013092,/roll_angle_topic,62.011138916015625
1727951797.2039244,/yaw_angle_topic,39.306800842285156
1727951797.2067473,/pitch_angle_topic,73.77825927734375
1727951797.21503,/roll_angle_topic,60.147369384765625
1727951797.2172728,/yaw_angle_topic,38.793495178222656
1727951797.2191474,/motor_positions,"280,72,42"
1727951797.21923,/pitch_angle_topic,73.67269897460938
1727951797.2287955,/roll_angle_topic,58.33966064453125
1727951797.2306213,/yaw_angle_topic,38.18389892578125
1727951797.2326646,/pitch_angle_topic,73.55722045898438
1727951797.2438245,/roll_angle_topic,56.499542236328125
1727951797.246168,/yaw_angle_topic,37.476715087890625
1727951797.2484705,/pitch_angle_topic,73.42227172851562
1727951797.2541769,/roll_angle_topic,54.62054443359375
1727951797.2568762,/yaw_angle_topic,36.769256591796875
1727951797.2595053,/pitch_angle_topic,73.28594970703125
1727951797.2671518,/roll_angle_topic,52.760711669921875
1727951797.2688813,/yaw_angle_topic,36.04041290283203
1727951797.270628,/pitch_angle_topic,73.19229125976562
1727951797.2808192,/roll_angle_topic,50.952972412109375
1727951797.2826328,/yaw_angle_topic,35.519371032714844
1727951797.2843387,/pitch_angle_topic,73.10955810546875
1727951797.2949753,/roll_angle_topic,49.22021484375
1727951797.2968252,/yaw_angle_topic,34.961029052734375
1727951797.29885,/pitch_angle_topic,73.01318359375
1727951797.3078215,/roll_angle_topic,47.55230712890625
1727951797.3101761,/yaw_angle_topic,34.27569580078125
1727951797.3125596,/pitch_angle_topic,72.87823486328125
1727951797.319846,/roll_angle_topic,45.927001953125
1727951797.3223662,/yaw_angle_topic,33.5306510925293
1727951797.3245652,/pitch_angle_topic,72.6998291015625
1727951797.3337245,/roll_angle_topic,44.34796142578125
1727951797.336026,/yaw_angle_topic,32.614742279052734
1727951797.3380008,/pitch_angle_topic,72.45745849609375
1727951797.3475049,/roll_angle_topic,42.767578125
1727951797.3492737,/yaw_angle_topic,31.743061065673828
1727951797.3515596,/pitch_angle_topic,72.22537231445312
1727951797.3597713,/roll_angle_topic,41.209808349609375
1727951797.362664,/yaw_angle_topic,30.618896484375
1727951797.3642058,/pitch_angle_topic,71.97988891601562
1727951797.3735251,/roll_angle_topic,39.686248779296875
1727951797.3757389,/yaw_angle_topic,29.540699005126953
1727951797.3790917,/pitch_angle_topic,71.7901611328125
1727951797.3850932,/roll_angle_topic,38.24835205078125
1727951797.3872867,/yaw_angle_topic,28.583518981933594
1727951797.3892043,/pitch_angle_topic,71.6307373046875
1727951797.3941908,/motor_positions,"280,47,34"
1727951797.3991852,/roll_angle_topic,36.8428955078125
1727951797.4012787,/yaw_angle_topic,27.837657928466797
1727951797.4032128,/pitch_angle_topic,71.480712890625
1727951797.4127958,/roll_angle_topic,35.501678466796875
1727951797.4146628,/yaw_angle_topic,27.079269409179688
1727951797.4170985,/pitch_angle_topic,71.30508422851562
1727951797.4263577,/roll_angle_topic,34.22015380859375
1727951797.4291184,/yaw_angle_topic,26.28124237060547
1727951797.4313228,/pitch_angle_topic,71.1356201171875
1727951797.4380145,/roll_angle_topic,32.956695556640625
1727951797.4410312,/yaw_angle_topic,25.34537124633789
1727951797.4432333,/pitch_angle_topic,70.94192504882812
1727951797.4522696,/roll_angle_topic,31.664642333984375
1727951797.4542332,/yaw_angle_topic,24.091567993164062
1727951797.4567077,/pitch_angle_topic,70.70416259765625
1727951797.4640818,/roll_angle_topic,30.33795166015625
1727951797.4662519,/yaw_angle_topic,22.58188247680664
1727951797.4683723,/pitch_angle_topic,70.44342041015625
1727951797.4772305,/roll_angle_topic,29.0240478515625
1727951797.4796712,/yaw_angle_topic,21.251300811767578
1727951797.482847,/pitch_angle_topic,70.19692993164062
1727951797.491922,/roll_angle_topic,27.77337646484375
1727951797.494173,/yaw_angle_topic,19.94049835205078
1727951797.4965134,/pitch_angle_topic,69.92880249023438
1727951797.503892,/roll_angle_topic,26.59521484375
1727951797.5072312,/yaw_angle_topic,18.699695587158203
1727951797.5104697,/pitch_angle_topic,69.65969848632812
1727951797.5179853,/roll_angle_topic,25.505096435546875
1727951797.519801,/yaw_angle_topic,17.333099365234375
1727951797.5214455,/pitch_angle_topic,69.3643798828125
1727951797.5308824,/roll_angle_topic,24.38037109375
1727951797.533163,/yaw_angle_topic,15.950119018554688
1727951797.534675,/pitch_angle_topic,69.05816650390625
1727951797.5437996,/roll_angle_topic,23.27447509765625
1727951797.5468378,/yaw_angle_topic,14.676048278808594
1727951797.549024,/pitch_angle_topic,68.76742553710938
1727951797.556356,/roll_angle_topic,22.19732666015625
1727951797.5588531,/yaw_angle_topic,13.566162109375
1727951797.5608492,/pitch_angle_topic,68.48638916015625
1727951797.5633848,/motor_positions,"279,27,21"
1727951797.5692139,/roll_angle_topic,21.16839599609375
1727951797.571283,/yaw_angle_topic,12.617446899414062
1727951797.5735183,/pitch_angle_topic,68.23257446289062
1727951797.5822566,/roll_angle_topic,20.256103515625
1727951797.5840633,/yaw_angle_topic,11.694599151611328
1727951797.5869424,/pitch_angle_topic,67.9930419921875
1727951797.5960684,/roll_angle_topic,19.478240966796875
1727951797.598251,/yaw_angle_topic,10.705711364746094
1727951797.5999148,/pitch_angle_topic,67.74557495117188
1727951797.6091704,/roll_angle_topic,18.76092529296875
1727951797.611935,/yaw_angle_topic,9.73162841796875
1727951797.6138608,/pitch_angle_topic,67.4925537109375
1727951797.6220937,/roll_angle_topic,18.021514892578125
1727951797.6249664,/yaw_angle_topic,8.835189819335938
1727951797.6274266,/pitch_angle_topic,67.25839233398438
1727951797.6355364,/roll_angle_topic,17.2755126953125
1727951797.6375344,/yaw_angle_topic,7.946380615234375
1727951797.640142,/pitch_angle_topic,67.06005859375
1727951797.6476579,/roll_angle_topic,16.506805419921875
1727951797.6495545,/yaw_angle_topic,7.335300445556641
1727951797.6513119,/pitch_angle_topic,66.90963745117188
1727951797.6618686,/roll_angle_topic,15.7867431640625
1727951797.66368,/yaw_angle_topic,6.771728515625
1727951797.6659086,/pitch_angle_topic,66.75009155273438
1727951797.675354,/roll_angle_topic,15.1837158203125
1727951797.677412,/yaw_angle_topic,6.0292510986328125
1727951797.6798549,/pitch_angle_topic,66.58755493164062
1727951797.688235,/roll_angle_topic,14.668121337890625
1727951797.690125,/yaw_angle_topic,5.100208282470703
1727951797.693579,/pitch_angle_topic,66.413330078125
1727951797.7007556,/roll_angle_topic,14.18780517578125
1727951797.702814,/yaw_angle_topic,3.987590789794922
1727951797.7048364,/pitch_angle_topic,66.20834350585938
1727951797.7141278,/roll_angle_topic,13.788818359375
1727951797.7162006,/yaw_angle_topic,2.7775230407714844
1727951797.7181613,/pitch_angle_topic,65.9981689453125
1727951797.727513,/roll_angle_topic,13.3741455078125
1727951797.7299793,/yaw_angle_topic,1.5031719207763672
1727951797.7318277,/pitch_angle_topic,65.76950073242188
1727951797.7329447,/motor_positions,"279,15,7"
1727951797.7421315,/roll_angle_topic,12.910064697265625
1727951797.7442882,/yaw_angle_topic,0.21157073974609375
1727951797.7466779,/pitch_angle_topic,65.57522583007812
1727951797.75333,/roll_angle_topic,12.48394775390625
1727951797.7556052,/yaw_angle_topic,358.74688720703125
1727951797.758481,/pitch_angle_topic,65.39642333984375
1727951797.7673235,/roll_angle_topic,12.08673095703125
1727951797.7690551,/yaw_angle_topic,357.2987060546875
1727951797.7708473,/pitch_angle_topic,65.2186279296875
1727951797.7797332,/roll_angle_topic,11.630584716796875
1727951797.7823005,/yaw_angle_topic,356.13348388671875
1727951797.7838616,/pitch_angle_topic,65.00408935546875
1727951797.7939181,/roll_angle_topic,11.08984375
1727951797.7961085,/yaw_angle_topic,355.1947326660156
1727951797.7978053,/pitch_angle_topic,64.7320556640625
1727951797.8071218,/roll_angle_topic,10.638031005859375
1727951797.8094385,/yaw_angle_topic,353.8492736816406
1727951797.811636,/pitch_angle_topic,64.4112548828125
1727951797.819601,/roll_angle_topic,10.224822998046875
1727951797.8220139,/yaw_angle_topic,352.64727783203125
1727951797.824599,/pitch_angle_topic,64.178466796875
1727951797.8342834,/roll_angle_topic,9.81927490234375
1727951797.8358138,/yaw_angle_topic,351.6443176269531
1727951797.8378801,/pitch_angle_topic,63.96868896484375
1727951797.8467216,/roll_angle_topic,9.384857177734375
1727951797.8485944,/yaw_angle_topic,350.8869934082031
1727951797.850767,/pitch_angle_topic,63.7445068359375
1727951797.859999,/roll_angle_topic,8.8717041015625
1727951797.863346,/yaw_angle_topic,350.40936279296875
1727951797.8656363,/pitch_angle_topic,63.55279541015625
1727951797.8722234,/roll_angle_topic,8.345184326171875
1727951797.8748326,/yaw_angle_topic,350.02825927734375
1727951797.877961,/pitch_angle_topic,63.40972900390625
1727951797.88476,/roll_angle_topic,7.8763427734375
1727951797.8872457,/yaw_angle_topic,349.69403076171875
1727951797.8891354,/pitch_angle_topic,63.272705078125
1727951797.8984182,/roll_angle_topic,7.573974609375
1727951797.9014657,/yaw_angle_topic,348.9691162109375
1727951797.9027498,/motor_positions,"279,10,352"
1727951797.9034042,/pitch_angle_topic,63.044036865234375
1727951797.9122245,/roll_angle_topic,7.29345703125
1727951797.9146535,/yaw_angle_topic,348.20355224609375
1727951797.9165778,/pitch_angle_topic,62.801513671875
1727951797.9258957,/roll_angle_topic,6.9560546875
1727951797.9291148,/yaw_angle_topic,347.3427429199219
1727951797.931116,/pitch_angle_topic,62.567352294921875
1727951797.93839,/roll_angle_topic,6.579193115234375
1727951797.9407988,/yaw_angle_topic,346.1518249511719
1727951797.9430213,/pitch_angle_topic,62.292938232421875
1727951797.951578,/roll_angle_topic,6.2264404296875
1727951797.953561,/yaw_angle_topic,344.8625793457031
1727951797.9556003,/pitch_angle_topic,62.016082763671875
1727951797.9642,/roll_angle_topic,5.959625244140625
1727951797.9661582,/yaw_angle_topic,343.4684143066406
1727951797.9681551,/pitch_angle_topic,61.717987060546875
1727951797.9785,/roll_angle_topic,5.787109375
1727951797.9804845,/yaw_angle_topic,342.57745361328125
1727951797.9824865,/pitch_angle_topic,61.426055908203125
1727951797.9911218,/roll_angle_topic,5.59417724609375
1727951797.9927738,/yaw_angle_topic,342.0815124511719
1727951797.994607,/pitch_angle_topic,61.16510009765625
1727951798.0036235,/roll_angle_topic,5.44842529296875
1727951798.005272,/yaw_angle_topic,341.658447265625
1727951798.0077984,/pitch_angle_topic,61.030364990234375
1727951798.017091,/roll_angle_topic,5.247039794921875
1727951798.019505,/yaw_angle_topic,341.51885986328125
1727951798.0214152,/pitch_angle_topic,60.874359130859375
1727951798.0298548,/roll_angle_topic,5.02825927734375
1727951798.0321019,/yaw_angle_topic,341.055908203125
1727951798.034089,/pitch_angle_topic,60.66937255859375
1727951798.0436766,/roll_angle_topic,4.8106689453125
1727951798.0458636,/yaw_angle_topic,340.4903259277344
1727951798.0478644,/pitch_angle_topic,60.4453125
1727951798.056425,/roll_angle_topic,4.50726318359375
1727951798.0596576,/yaw_angle_topic,339.76715087890625
1727951798.0624733,/pitch_angle_topic,60.215789794921875
1727951798.0698564,/roll_angle_topic,4.153594970703125
1727951798.0709934,/motor_positions,"280,5,342"
1727951798.0718386,/yaw_angle_topic,339.08685302734375
1727951798.0739572,/pitch_angle_topic,60.078033447265625
1727951798.082589,/roll_angle_topic,3.90228271484375
1727951798.0844085,/yaw_angle_topic,338.5274658203125
1727951798.086294,/pitch_angle_topic,59.99945068359375
1727951798.0957694,/roll_angle_topic,3.65618896484375
1727951798.0979555,/yaw_angle_topic,338.3890380859375
1727951798.0998566,/pitch_angle_topic,59.949462890625
1727951798.1097543,/roll_angle_topic,3.37054443359375
1727951798.1116815,/yaw_angle_topic,338.45556640625
1727951798.1134398,/pitch_angle_topic,59.910369873046875
1727951798.1220567,/roll_angle_topic,3.091796875
1727951798.1242762,/yaw_angle_topic,338.6042175292969
1727951798.126029,/pitch_angle_topic,59.883209228515625
1727951798.1358364,/roll_angle_topic,2.73419189453125
1727951798.1375015,/yaw_angle_topic,338.9172668457031
1727951798.1397245,/pitch_angle_topic,59.818145751953125
1727951798.1480622,/roll_angle_topic,2.289581298828125
1727951798.149798,/yaw_angle_topic,339.0413818359375
